Gene Name,Gene ID
pcsk7,9159
fibp,9158
nxn,64359
zxdc,79364
st8sia4,7903
reep5,7905
jakmip1,152789
hcn1,348980
krtap4-5,85289
cplane2,79363
rpl22p23,100289184
slc22a25,387601
fam110b,90362
tomm20l,387990
rpp40,10799
znf460,10794
znf268,10795
mthfd2,10797
vamp5,10791
znf273,10793
ak7,122481
tnk2-as1,100128262
zcchc10,54819
klhl28,54813
aftph,54812
znf562,54811
gipc2,54810
tmem114,283953
znf280d,54816
gatad2a,54815
qpctl,54814
rnu1-1,26871
steap1,26872
100130964,100130964
mrpl15,29088
tmem260,54916
pop7,10248
glyat,10249
kcnmb2,10242
gphn,10243
mrps31,10240
calcoco2,10241
slc17a2,10246
phpt1,29085
babam1,29086
timm17b,10245
rnf187,149603
c8orf48,157773
mcmdc2,157777
cldn20,49861
frmd7,90167
hs6st2,90161
ribc1,158787
fbxo16,157574
esco2,157570
158781,158781
727838,727838
168741,168741
gstm5,2949
ighv3-15,28448
gstm3,2947
54070,54070
linc00158,54072
chodl-as1,54075
54074,54074
gsta4,2941
54076,54076
katnbl1,79768
atp23,91419
gemin7,79760
znf384,171017
c1orf115,79762
isoc2,79763
elmo3,79767
100129335,100129335
rpl29p20,100129332
apobec3h,164668
lilrp2,79166
leng1,79165
linc01711,79160
tmem243,79161
728145,728145
728147,728147
sod2-ot1,100129518
slc2a3p1,100128062
728142,728142
rps7p10,100128060
gjd2,57369
pole3,54107
tlr9,54106
mir548i4,100302191
mir1976,100302190
gsap,54103
clic6,54102
chrac1,54108
pik3c2g,5288
odf3l1,161753
ferd3l,222894
rbm34,23029
tgfbr1,7046
rpl17p15,100128117
pheta1,144717
fbxw4p1,26226
dnajc21,134218
tssk1a,23752
sdf2l1,23753
mob3a,126308
col16a1,1307
col10a1,1300
col11a1,1301
col11a2,1302
col12a1,1303
rrm2b,50484
mir1911,100302222
g0s2,50486
ppil2,23759
jsrp1,126306
utp25,27042
pelp1,27043
fam90a26,100287045
mosmo,730094
hspd1p16,100462985
rrn3p1,730092
snd1,27044
acot9,23597
patz1,23598
linc02714,729305
linc02510,729307
730098,730098
gde1,51573
nrde2,55051
mrpl20,55052
atg16l1,55054
zwilch,55055
gabpb1-it1,55056
treml3p,340206
mtdh,92140
221272,221272
cyp4f22,126410
haus5,23354
linc02691,145195
c1qtnf9b,387911
hist1h2al,8332
hist1h2aps4,8333
hist1h2ak,8330
hist1h2aj,8331
hist1h2am,8336
hist2h2aa3,8337
hist1h2ac,8334
hist1h2ab,8335
ccdc89,220388
hist2h2ac,8338
hist1h2bg,8339
nutm2e,283008
slc35e2a,9906
ap5z1,9907
rbm19,9904
sgsm2,9905
mrc2,9902
klhl21,9903
sv2a,9900
srgap3,9901
lekr1,389170
g3bp2,9908
tmem212,389177
atp5mf-ptcd1,100526740
mipol1,145282
adarb2-as1,642394
389281,389281
anxa2r,389289
znf32-as3,414201
kiaa1549l,25758
shc2,25759
kdm1b,221656
irf7,3665
irf6,3664
irs1,3667
irf3,3661
irf2,3660
irf5,3663
irf4,3662
dgcr5,26220
isg20,3669
645388,645388
rpl6p27,645387
mir155hg,114614
setsip,646817
c1orf35,79169
angel1,23357
100113375,100113375
100113374,100113374
mrpl32,64983
hmgn2p17,100113373
mrpl34,64981
b3gat3,26229
stap1,26228
vps8,23355
ubr4,23352
fbxl21p,26223
dgcr10,26222
arl5a,26225
fbxl3,26224
phgdh,26227
or5aq1p,81221
il12b,3593
mymk,389827
cep120,153241
il11ra,3590
il13ra1,3597
il13,3596
il12rb2,3595
il12rb1,3594
sh2d5,400745
il13ra2,3598
100272169,100272169
znf696,79943
rab24,53917
rab4b,53916
oaz2,4947
oaz1,4946
plppr3,79948
oas3,4940
tbc1d25,4943
oat,4942
l2hgdh,79944
c10orf95,79946
dhdds,79947
linc00472,79940
oca2,4948
slco1c1,53919
pelo,53918
etv4,2118
etv5,2119
etfdh,2110
ets1,2113
ets2,2114
etv1,2115
etv2,2116
etv3,2117
clecl1,160365
whammp2,440253
c16orf91,283951
fndc9,408263
hsd3b2,3284
hsd3b1,3283
hsbp1,3281
hes1,3280
gtf2h5,404672
727820,727820
layn,143903
krtap20-3,337985
mir3074,100422842
slc38a8,146167
mir3118-3,100422844
krtap8-3p,337981
bex5,340542
tceal5,340543
vsig1,340547
morf4l2-as1,340544
inafm1,255783
100130452,100130452
c11orf96,387763
snord115-37,100033811
linc01545,724087
100131170,100131170
wdr86-as1,100131176
100131174,100131174
ift43,112752
epb41l4b,54566
linc00667,339290
lrrc30,339291
adam17,6868
tacr1,6869
647070,647070
tacr2,6865
tac3,6866
tacc1,6867
syt4,6860
syt5,6861
tbxt,6862
tac1,6863
slc29a4p1,402509
snurfl,727686
c1orf195,727684
linc01124,440925
h3f3ap4,440926
648570,648570
ktn1-as1,100129075
mettl6,131965
tent5b,115572
trpc5os,100329135
643496,643496
usp17l4,645402
ppp1r16a,84988
jmjd1c-as1,84989
e2f7,144455
best3,144453
nsrp1p1,100420557
mir22hg,84981
fam222a-as1,84983
cep19,84984
fam83a,84985
arhgap19,84986
cox14,84987
fra10ac1,118924
mfap4,4239
mfap3,4238
mfap2,4237
mfap1,4236
mettl1,4234
met,4233
mest,4232
642838,642838
zbtb44-dt,646383
igll3p,91353
ddx60l,91351
lrp5l,91355
crybg3,131544
zdhhc19,131540
wash4p,374677
herc2p2,400322
646030,646030
646034,646034
zscan22,342945
maob,4129
maoa,4128
man2c1,4123
man2a2,4122
man1a1,4121
manba,4126
man2b1,4125
linc00421,100287114
noxo1,124056
ntm,50863
kcnh4,23415
zfpm2,23414
mlycd,23417
kcnh3,23416
sirt1,23411
sirt3,23410
ncs1,23413
mir550a1,693133
psmb3p2,130700
mir553,693138
crb1,23418
linc02584,100009613
klhl6,89857
rnu7-83p,100151680
rps3ap38,100271594
100288276,100288276
arl13a,392509
gusbp5,441046
647716,647716
tnip1,10318
twist1,7291
tnfsf4,7292
tnfrsf4,7293
txk,7294
txnrd1,7296
tyk2,7297
tyms,7298
tyr,7299
tcirg1,10312
lancl1,10314
nmur1,10316
b3galt5,10317
rhebl1,121268
rps2p30,100270911
rbmy1d,378949
rbmy1b,378948
slc15a4,121260
sall1,6299
sai1,6298
sall2,6297
acsm3,6296
sag,6295
safb,6294
vps52,6293
saa4,6291
saa3p,6290
krtap1-1,81851
krtap1-3,81850
tmem14b,81853
sfxn3,81855
znf205-as1,81854
med25,81857
znf611,81856
sharpin,81858
wdr64,128025
cbr3,874
cbs,875
cbr1,873
mir204,406987
serpinh1,871
sowahb,345079
musk,4593
4590,4590
trim37,4591
mvd,4597
mmut,4594
mutyh,4595
mvk,4598
mx1,4599
npl,80896
ilkap,80895
pfdn1,5201
sult6b1,391365
pfdn4,5203
pfdn2,5202
atp8b1,5205
pfdn5,5204
pfkfb1,5207
rilpl1,353116
pfkfb3,5209
pfkfb2,5208
prss57,400668
100127974,100127974
400662,400662
100127971,100127971
100127972,100127972
linc01879,400661
fam133a,286499
ptenp1,11191
cep250,11190
wbp4,11193
abcb8,11194
wif1,11197
sec23ip,11196
anxa10,11199
supt16h,11198
ttll6,284076
rpl7p26,728380
284475,284475
carmil2,146206
ankle1,126549
or1l4,254973
729141,729141
or10h4,126541
100131506,100131506
nek2p4,100381202
391247,391247
rny5p2,100381208
ube2b,7320
100131508,100131508
100131509,100131509
mboat2,129642
nkx1-2,390010
crygb,1419
rps9p2,267009
100129447,100129447
sdhb,6390
pgbd3,267004
igkv1-13,28939
sec14l1,6397
tbl1x,6907
serpina7,6906
tbce,6905
pom121l3p,651452
tbcc,6903
tbca,6902
taz,6901
cntn2,6900
nprl3,8131
tbx2,6909
tbp,6908
gal3st3,89792
dcaf8,50717
siglec10,89790
tstd1,100131187
prkaa2,5563
ak3,50808
hp1bp3,50809
znf185,7739
znf184,7738
prr25,388199
znf180,7733
rnf112,7732
igk,50802
znf177,7730
myef2,50804
irx4,50805
asap1,50807
linc00519,161342
stx1b,112755
psmd3,5709
ppp5d1,100506012
peg3-as1,100169890
psmc3,5702
mef2b,100271849
c1orf162,128346
or6k2,81448
100271842,100271842
100271840,100271840
or6n2,81442
ptpn14,5784
ptpra,5786
ptprb,5787
ptpn9,5780
ptpn11,5781
ptpn12,5782
ptpn13,5783
ptprc,5788
ptprd,5789
krt40,125115
414327,414327
defb103a,414325
idnk,414328
epsti1,94240
tp53inp1,94241
100291105,100291105
igsf9,57549
gna13,10672
dctn6,10671
cspg5,10675
fam215a,23591
cd40lg,959
cd40,958
prune1,58497
cd37,951
scarb2,950
entpd1,953
cd38,952
entpd6,955
entpd2,954
entpd5,957
entpd3,956
ccdc69,26112
100133211,100133211
ly6g5b,58496
dact3,147906
pramenp,649179
ifi27,3429
399491,399491
calr3,125972
440311,440311
148696,148696
plekhs1,79949
nova2,4858
387569,387569
eml1,2009
tomm40,10452
vav3,10451
ppie,10450
gpnmb,10457
hax1,10456
eci2,10455
tab1,10454
mad2l2,10459
baiap2,10458
znf540,163255
dennd2c,163259
znf705d,728957
440122,440122
endou,8909
mrap2,112609
cmtm6,54918
dnaaf5,54919
sys1,90196
cpne1,8904
ap1m1,8907
ythdf1,54915
ccna1,8900
sema4c,54910
rnf38,152006
glipr2,152007
xxylt1,152002
731157,731157
lratd2,157638
srarp,149563
ube2mp1,606551
c8orf49,606553
or4d1,26689
gpr4,2828
xcr1,2829
gpm6b,2824
gpr1,2825
ccr10,2826
gpr3,2827
or4e1,26687
gpi,2821
gpld1,2822
gpm6a,2823
cryaa,1409
cry2,1408
100129476,100129476
crp,1401
dock8-as1,157983
tmem38a,79041
crx,1406
tsen34,79042
mir1915hg,399726
tcf24,100129654
rnu6atac2p,100151685
rnu6atac,100151684
rnu4atac,100151683
linc01148,283585
linc01146,283587
a1bg-as1,503538
phf6,84295
parp10,84875
cep97,79598
ankrd34c-as1,729911
cdk17,5128
armh3,79591
mrpl24,79590
rnf219,79596
sap130,79595
mul1,79594
slc2a13,114134
114130,114130
ucn3,114131
siglec11,114132
flacc1,130540
capza3,93661
arhgap18,93663
hist1h2bo,8348
cadps2,93664
93669,93669
hpyr1,93668
cyp2a7,1549
pcsk2,5126
magec2,51438
fam8a1,51439
anapc7,51434
scara3,51435
anapc5,51433
suco,51430
mien1,84299
or2t10,127069
serpinb9p1,221756
znf440,126070
hspd1p14,100287140
ly75-cd302,100526664
rps7p5,645884
tex30,93081
neurl3,93082
bcap29,55973
slc25a40,55972
baiap2l1,55971
gng12,55970
klhl7,55975
slc50a1,55974
389328,389328
chmp3,51652
tex43,389320
wdr35,57539
alpk3,57538
snora36a,677817
snora35,677816
snora28,677811
snora26,677810
snora30,677813
snora29,677812
hace1,57531
cgn,57530
tbc1d14,57533
nufip2,57532
snora37,677819
mib1,57534
sorcs2,57537
kiaa1328,57536
441242,441242
rpl35p5,441246
linc00710,254312
645266,645266
645263,645263
645262,645262
645261,645261
pygo1,26108
26105,26105
26106,26106
26107,26107
wipi2,26100
26101,26101
26102,26102
lrit1,26103
tmem174,134288
pfn3,345456
ide,3416
idh1,3417
idh2,3418
idh3a,3419
rbfa,79863
znf669,79862
tubal3,79861
79860,79860
tctn2,79867
bora,79866
treml2,79865
jhy,79864
cpsf7,79869
alg13,79868
nphs1,4868
npm1,4869
en1,2019
emx2,2018
clec11a,6320
npas2,4862
emp3,2014
pnp,4860
npas1,4861
mark2,2011
emd,2010
npc1,4864
emp1,2012
rpl13p,387044
tuba3fp,113691
lilra3,11026
100129860,100129860
preb,10113
fzd10-as1,440119
linc02372,440117
mir4315-2,100422961
100131744,100131744
84200,84200
atf6b,1388
vps35l,57020
clec4g,339390
srgap2b,647135
647131,647131
jdp2,122953
647132,647132
402469,402469
mrpl58,3396
pnliprp2,5408
100129138,100129138
tceanc,170082
100129130,100129130
rnf224,643596
ankrd29,147463
100287547,100287547
sec14l4,284904
ttc28-as1,284900
nphs2,7827
dcun1d3,123879
bmp4,652
bmp2,650
cic,23152
7824,7824
399980,399980
linc01624,401289
linc00242,401288
401282,401282
401281,401281
401287,401287
linc02538,401286
tcp10l2,401285
ano9,338440
defb110,245913
hcar2,338442
dpcd,25911
efhc2,80258
ppp1r42,286187
rpl36ap33,100191039
tdrd7,23424
grip1,23426
646778,646778
lmo7,4008
lmx1a,4009
lmna,4000
lmnb1,4001
lmo1,4004
lmo2,4005
729776,729776
prickle3,4007
dynlt3p1,170554
ube2v1p1,170556
srmp1,170552
389641,389641
rnf165,494470
napsa,9476
sp8,221833
man2a1,4124
acsf2,80221
rab11fip1,80223
tars2,80222
nubpl,80224
paaf1,80227
defb134,613211
orai2,80228
ctxn3,613212
spns2,124976
ggt6,124975
83747,83747
tpm2,7169
marveld1,83742
linc00632,286411
atp11c,286410
nmur2,56923
mccc1,56922
kcnk15,60598
atxn1,6310
atxn2,6311
serpinb3,6317
atxn7,6314
atxn8os,6315
serpinb4,6318
scd,6319
gnrh1,2796
gab3,139716
page2,203569
tmem31,203562
161527,161527
fry,10129
lrpprc,10128
arl4c,10123
actr1a,10121
actr1b,10120
znf263,10127
dnal4,10126
rasgrp1,10125
arl4a,10124
znf619,285267
entpd3-as1,285266
znf621,285268
xage1b,653067
nbpf4,148545
kiaa0586,9786
cbarp,255057
rnase12,493901
slc25a35,399512
tcea1p2,399511
fam210a,125228
285191,285191
ddc,1644
dusp28,285193
akr1c2,1646
dcx,1641
tusc7,285194
ddb2,1643
ddb1,1642
ddit3,1649
tbc1d3f,84218
wdr24,84219
qsox2,169714
znf541,84215
tmem117,84216
zmynd12,84217
ankrd20a1,84210
il19,29949
osgin1,29948
usp5,8078
anapc4,29945
pnma3,29944
dnmt3l,29947
sertad3,29946
pkn3,29941
dse,29940
padi1,29943
purg,29942
psat1p3,729779
polr2c,5432
polr2d,5433
polr2a,5430
polr2b,5431
polr2g,5436
polr2h,5437
polr2e,5434
polr2f,5435
polr2i,5438
polr2j,5439
729774,729774
100129502,100129502
hirip3,8479
paqr7,164091
ptp4a2,8073
linc01550,388011
c22orf46,79640
cgb2,114336
pank3,79646
cgb1,114335
729770,729770
map7d3,79649
ankrd20a2,441430
aqp7p3,441432
fgf23,8074
283218,283218
kctd21,283219
283214,283214
or5ap2,338675
or5f1,338674
100128031,100128031
ly6d,8581
or7e4p,8585
cpeb1-as1,283692
or7e87p,8586
rpl32p26,100271491
rpl21p10,319143
340340,340340
tprg1l,127262
145783,145783
kirrel3-as3,283165
slc10a3,8273
kank4,163782
c2orf73,129852
hs6st3,266722
il9rp3,729486
rpl23ap5,729480
mms22l,253714
pcdhgb3,56102
shroom2,357
faslg,356
fas,355
xpa,7507
aprt,353
app,351
xist,7503
xpc,7508
aqp2,359
aqp1,358
linc01300,731779
celsr2,1952
ncf1b,654816
ncf1c,654817
bcl6b,255877
alkal1,389658
tmed2,10959
sec61b,10952
rfx7,64864
btg3,10950
cbx1,10951
os9,10956
pnrc1,10957
pdia5,10954
serinc3,10955
prps1l1,221823
ankar,150709
mt-cyb,4519
nmnat3,349565
rpsap59,100271148
anapc16,119504
mrps31p2,341757
fgf14,2259
fgf13,2258
fgf12,2257
fgf11,2256
fgf10,2255
fgf9,2254
fgf8,2253
ccdc167,154467
fgf6,2251
fgf5,2250
100133029,100133029
washc2a,387680
sgms2,166929
mapre1,22919
cd93,22918
zp1,22917
ncbp2,22916
mmrn1,22915
klrk1,22914
raly,22913
wdr47,22911
gng3,2785
gnb3,2784
gng5,2787
gng4,2786
gnaz,2781
gnat2,2780
gnb2,2783
gnb1,2782
htra3,94031
lrrc4b,94030
ftmt,94033
camk2n2,94032
ccdc177,56936
gng7,2788
fam122a,116224
zmynd19,116225
akap7,9465
hand2,9464
sh3bp5,9467
il27ra,9466
twsg1,57045
pick1,9463
rasal2,9462
plscr3,57048
chst3,9469
pcyt1b,9468
scarna7,677767
scarna2,677766
ino80d,54891
alkbh5,54890
casz1,54897
slc66a1,54896
rnf43,54894
pxk,54899
elovl2,54898
scarna17,677769
scarna13,677768
prag1,157285
gage13,645051
ckap5,9793
sertad2,9792
ptdss1,9791
bms1,9790
tatdn2,9797
phyhip,9796
maml1,9794
ist1,9798
ubn2,254048
zbed6cl,113763
diras2,54769
hydin,54768
rpsap15,220885
pcsk4,54760
ropn1,54763
gramd1c,54762
trim44,54765
zranb1,54764
btg4,54766
znf682,91120
znf81,347344
c12orf71,728858
gbp6,163351
linc00623,728855
728853,728853
hmgn1p36,728851
sbspon,157869
157860,157860
hmgb1p15,644129
rpl23ap53,644128
100287576,100287576
arhgap10,79658
dync2h1,79659
hectd3,79654
729810,729810
bend5,79656
rpap3,79657
729815,729815
linc00268,441426
ankrd20a3,441425
dhfrp2,729816
cspg4p5,114817
sorcs1,114815
gnrhr2,114814
smtnl1,219537
snord12c,26765
rnu105c,26766
rnu105b,26767
croccp3,114819
klhl29,114818
apol6,80830
2421,2421
lrrc38,126755
2422,2422
2423,2423
alg10b,144245
snai3,333929
ppm1j,333926
ttc5,91875
atm,472
rere,473
atic,471
atp1a1,476
28756,28756
atoh1,474
atox1,475
atp1a3,478
atp12a,479
chdh,55349
ttty9b,425057
plcxd1,55344
zgrf1,55345
tcp11l1,55346
abhd10,55347
gimap5,55340
lsg1,55341
strbp,55342
slc35c1,55343
tmc5,79838
441601,441601
slc35a3,23443
otp,23440
dnajc19,131118
286161,286161
eef1akmt1,221143
zc3hav1l,92092
642452,642452
arhgef4,50649
642316,642316
pnpla8,50640
642313,642313
100288646,100288646
bms1p15,642311
coa4,51287
cend1,51286
mrpl23,6150
rpl24,6152
rpl26,6154
rpl27,6155
rpl30,6156
rpl27a,6157
sebox,645832
100128400,100128400
100128402,100128402
usp17l3,645836
scp2,6342
krt8p15,645834
266917,266917
ccdc15,80071
kif27,55582
266918,266918
linc00307,266919
391710,391710
trim61,391712
malat1,378938
trim75p,391714
nqo2,4835
rps4xp3,128580
ralgapa1,253959
myod1,4654
myog,4656
myo10,4651
myo9b,4650
myoc,4653
sctr,6344
ppp1r12a,4659
bbs2,583
or5b3,441608
bard1,580
prdm16-dt,440556
bax,581
lmod2,442721
yy2,404281
rmdn1,51115
zdhhc9,51114
coq4,51117
mrps2,51116
kmt5b,51111
lactb2,51110
trappc12,51112
fgfr3,2261
sbds,51119
utp11,51118
haus8,93323
pld4,122618
clba1,122616
snord95,619570
snord96a,619571
acly,47
adcy2,108
adcy3,109
ccl1,6346
mir133b,442890
adam10,102
adar,103
ada,100
adam8,101
391001,391001
adcy1,107
adarb1,104
adarb2,105
znf552,79818
nhs,4810
epha3,2042
ninj1,4814
psg8-as1,100289650
rpl29p5,646417
pou5f2,134187
ephb3,2049
404199,404199
ston2,85439
cabs1,85438
tex37,200523
100506250,100506250
linc01194,404663
zcrb1,85437
cactin-as1,404665
carnmt1,138199
polr2j2,246721
rab34,83871
lrr1,122769
gpr61,83873
hmcn1,83872
bco2,83875
tbc1d10a,83874
tm2d2,83877
mro,83876
cdca7,83879
ushbp1,83878
or5au1,390445
or11h4,390442
rnase9,390443
or11h7,390441
iglv3-25,28793
jmy,133746
or9h1p,81439
pirc37,100313812
mbd3l1,85509
scrt2,85508
trim63,84676
card6,84674
trim55,84675
ttty6,84672
100131864,100131864
kdm2b,84678
slc9a7,84679
or4d9,390199
or5b2,390190
or5b12,390191
100126784,100126784
or5an1,390195
or4d10,390197
lmbr1,64327
krtap9-8,83901
tekt5,146279
haspin,83903
krtap17-1,83902
pradc1,84279
100130683,100130683
f11-as1,285441
cyp4v2,285440
linc01239,441389
fcer1a,2205
zscan1,284312
sox17,64321
or51i2,390064
or52d1,390066
or52h1,390067
or51q1,390061
znf124,7678
or51i1,390063
100130714,100130714
hdhd5-as1,100130717
znf222,7673
100130713,100130713
mturn,222166
timp3,7078
timp4,7079
tlk2p2,553121
tiam1,7074
tie1,7075
timp1,7076
timp2,7077
thy1,7070
klf10,7071
kir2dl5b,553128
tial1,7073
rnf175,285533
trgv3,6976
283270,283270
tectb,6975
akap1,8165
283278,283278
trgv5,6978
mafg-dt,92659
100130401,100130401
or1a1,8383
or4c12,283093
rpl28,6158
linc00899,100271722
mir100hg,399959
rpl29,6159
prox1,5629
pros1,5627
prop1,5626
prodh,5625
pspn,5623
prnp,5621
prm2,5620
slc6a16,28968
znf546,339327
znf260,339324
cpt1b,1375
cpt2,1376
dcps,28960
ostm1,28962
git1,28964
or5as1,219447
fbxw11,23291
or7e5p,219445
znf483,158399
440149,440149
nphp4,261734
rgr,5995
rfxap,5994
rgs2,5997
rgs1,5996
rfx3,5991
rfx2,5990
rfx5,5993
rfx4,5992
rpl5p6,646784
rgs4,5999
rgs3,5998
or5ac1,81431
nudt16,131870
thap4,51078
col6a6,131873
uggt2,55757
ints9,55756
apip,51074
septin11,55752
nosip,51070
linc00865,643529
h2afv,94239
fam3a,60343
gng8,94235
foxq1,94234
opn4,94233
100132661,100132661
muc20,200958
gabrr3,200959
linc01011,401232
htatsf1p2,401233
401230,401230
stmnd1,401236
casc15,401237
cnksr3,154043
dus1l,64118
vsir,64115
tmbim1,64114
slc39a8,64116
npvf,64111
magef1,64110
moap1,64112
alox12p2,245
244,244
alox15b,247
alox15,246
crb2,286204
alox5,240
alox12b,242
286208,286208
alpl,249
alpi,248
441016,441016
cnpy4,245812
tsen2,80746
ccdc92,80212
thumpd2,80745
prr3,80742
ly6g6c,80740
ly6g5c,80741
vps16,64601
pla2g2f,64600
ankrd54,129138
dhrs3,9249
gpr50,9248
nog,9241
pnma1,9240
msc,9242
gcnt3,9245
crlf1,9244
gcm2,9247
ube2l6,9246
cxcr4,7852
hyls1,219844
mall,7851
scg2,7857
linc01341,149134
fzd5,7855
kaag1,353219
cenpvl1,389857
khdc3l,154288
fam95a,90499
pemt,10400
pias3,10401
st3gal6,10402
ndc80,10403
cpq,10404
gtf3c3,9330
tgm5,9333
trim28,10155
mycnos,10408
basp1,10409
znf30,90075
tceal1,9338
tcp11l2,255394
149684,149684
adig,149685
krt18p46,391458
spata12,353324
ankrd37,353322
krtap12-2,353323
hpf1,54969
tmem70,54968
ct55,54967
149047,149047
pigx,54965
c1orf56,54964
uckl1,54963
tipin,54962
ssh3,54961
rc3h1,149041
pold3,10714
cers1,10715
tbr1,10716
ap4b1,10717
fam189b,10712
usp39,10713
ndufb2-as1,100134713
nrg3,10718
nbea,26960
cfap36,112942
carm1p1,100130873
100130872,100130872
100130876,100130876
rtp5,285093
or2g6,391211
zdhhc18,84243
kcng3,170850
nudt14,256281
daz1,1617
ctdsp1,58190
pf4,5196
pex7,5191
dapk3,1613
dao,1610
pex10,5192
zfyve27,118813
morn4,118812
gps1,2873
ccdc71l,168455
plppr5,163404
grk6,2870
gpx2,2877
thap5,168451
gpt,2875
gps2,2874
nans,54187
gpx3,2878
nkiras2,28511
cdh19,28513
tmem196,256130
unc93a,54346
sox18,54345
trdv3,28516
cd300e,342510
camkv,79012
dda1,79016
ggct,79017
linc01260,79015
frmpd2,143162
gid4,79018
cenpm,79019
abt1,29777
pom121l9p,29774
card10,29775
chrnb3,1142
anp32d,23519
chrnb1,1140
chrnb2,1141
chrng,1146
chuk,1147
chrnd,1144
fam183bp,340286
kctd2,23510
nup188,23511
suz12,23512
scrib,23513
spidr,23514
morc3,23515
slc39a14,23516
mtrex,23517
praf2,11230
ralb,5899
timm8ap1,399520
729275,729275
pdcd10,11235
emid1,129080
schip1,29970
mir1468,100302115
388666,388666
or52i2,143502
slc6a17,388662
dapk2,23604
cd2ap,23607
100287357,100287357
clec5a,23601
nat2,10
tmigd2,126259
mkrn1,23608
mkrn2,23609
card18,59082
barx2,8538
api5,8539
slc35f4,341880
pcyox1,51449
lrrc9,341883
cst7,8530
ybx3,8531
cpz,8532
cops3,8533
chst1,8534
cbx4,8535
camk1,8536
bcas1,8537
zup1,221302
fam162b,221303
calhm4,221301
serf1b,728492
mrps36,92259
borcs7,119032
lmbrd2,92255
rmdn2,151393
100128772,100128772
eif4bp3,100128771
100128770,100128770
100128775,100128775
ppp2r3b,28227
abca6,23460
klrd1,3824
mir600,693185
cbx6,23466
spata21,374955
siglec7,27036
dyrk3,8444
brd9,65980
gramd2b,65983
zscan18,65982
aacs,65985
kctd14,65987
zbtb10,65986
dlk2,65989
znf747,65988
doc2a,8448
dhx16,8449
brd7p4,100287229
linc01120,389043
zbed3-as1,728723
linc00977,728724
rps2p12,650901
aqp9,366
ar,367
aqp5,362
aqp4,361
rcc2,55920
nkrf,55922
inka2,55924
dmap1,55929
pcdh15,65217
arf5,381
arf6,382
arg1,383
arg2,384
rhoa,387
rhob,388
rhoc,389
immt,10989
cops6,10980
krbox4,55634
depdc1,55635
chd7,55636
100289176,100289176
slc39a4,55630
lrrc40,55631
g2e3,55632
orai3,93129
sybu,55638
kcnj2,3759
kcnj1,3758
ctsc,1075
kcnd2,3751
kcnd1,3750
kcne1,3753
kcnd3,3752
kcng1,3755
kcnf1,3754
kcnh2,3757
kcnh1,3756
fap,2191
fbln1,2192
farsa,2193
fasn,2194
fat1,2195
fat2,2196
fau,2197
gprc6a,222545
fbln2,2199
100286906,100286906
fbn1,2200
bend3,57673
kiaa1549,57670
ankrd13b,124930
zfp14,57677
rnf213,57674
nectin4,81607
fcer2,2208
fcgr1a,2209
gpam,57678
als2,57679
mir198,406975
pramef18,391003
pramef8,391002
ppa1,5464
391020,391020
ttty4c,474150
zmym1,79830
100132348,100132348
qser1,79832
gemin6,79833
peak1,79834
lonrf3,79836
pip4k2c,79837
cluhp3,100132341
ccdc102b,79839
100132345,100132345
nop2,4839
vwa2,340706
plcxd3,345557
731788,731788
fam238b,731789
nme4,4833
339862,339862
rplp0p2,113157
nnmt,4837
nmt1,4836
glg1,2734
gli1,2735
gli2,2736
gli3,2737
gclm,2730
gldc,2731
mrpl52,122704
gle1,2733
pik3r2,5296
gli4,2738
glo1,2739
pik3ca,5290
rpgrip1,57096
parp11,57097
cpa6,57094
pithd1,57095
pcnp,57092
trim49,57093
cass4,57091
mzt1,440145
aven,57099
mir3118-4,100422935
644563,644563
jazf1,221895
340414,340414
100287313,100287313
rspo2,340419
fam201b,339742
znf391,346157
lzts3,9762
tox,9760
mlec,9761
susd6,9766
linc00930,100144604
kiaa0513,9764
zfyve16,9765
pclaf,9768
psme4,23198
wbp11p1,441818
441811,441811
slfn13,146857
pik3r6,146850
odf4,146852
c17orf50,146853
647145,647145
or1n2,138882
or1n1,138883
or1l8,138881
clic5,53405
stx18,53407
646179,646179
or56a3,390083
ccdc26,137196
krt25,147183
tmem99,147184
tgif1,7050
th,7054
col6a4p2,646300
snora32,692063
nanognb,360030
namptp1,646309
metrnl,284207
tdgf1,6997
capn14,440854
rbm18,92400
rundc1,146923
ndufaf6,137682
acta2,59
nap1l1p2,100128894
gata6-as1,100128893
acta1,58
rps4xp19,645573
has3,3038
hba1,3039
hal,3034
hars,3035
has1,3036
has2,3037
hadha,3030
hadhap1,3031
hadhb,3032
hadh,3033
acpp,55
645773,645773
hnrnpa1l2,144983
catip,375307
a2ml1,144568
acrv1,56
246318,246318
acox1,51
ppial4c,653598
armh1,339541
aco2,50
ilf3-dt,147727
acp2,53
acp1,52
snord71,692111
